Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   20002/20002       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [90]
-----------------------------------------------
                0.00    0.00   10001/10001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [181]
[180]    0.0    0.00    0.00   10001         std::deque<int, std::allocator<int> >::empty() const [180]
                0.00    0.00   10001/10001       std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [185]
-----------------------------------------------
                0.00    0.00   10001/10001       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[181]    0.0    0.00    0.00   10001         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [181]
                0.00    0.00   10001/10001       std::deque<int, std::allocator<int> >::empty() const [180]
-----------------------------------------------
                0.00    0.00       1/10001       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [360]
                0.00    0.00   10000/10001       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [202]
[182]    0.0    0.00    0.00   10001         std::allocator<int>::allocator() [182]
                0.00    0.00   10001/10001       __gnu_cxx::new_allocator<int>::new_allocator() [178]
-----------------------------------------------
                0.00    0.00       1/10001       std::deque<int, std::allocator<int> >::~deque() [399]
                0.00    0.00      78/10001       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [253]
                0.00    0.00    9922/10001       std::deque<int, std::allocator<int> >::pop_back() [215]
[183]    0.0    0.00    0.00   10001         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [183]
-----------------------------------------------
                0.00    0.00       1/10001       std::deque<int, std::allocator<int> >::~deque() [399]
                0.00    0.00   10000/10001       std::deque<int, std::allocator<int> >::back() [214]
[184]    0.0    0.00    0.00   10001         std::deque<int, std::allocator<int> >::end() [184]
                0.00    0.00   10001/10002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [177]
-----------------------------------------------
                0.00    0.00   10001/10001       std::deque<int, std::allocator<int> >::empty() const [180]
[185]    0.0    0.00    0.00   10001         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [185]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [207]
[186]    0.0    0.00    0.00   10000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [186]
                0.00    0.00   10000/90078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [25]
                0.00    0.00   10000/96383       operator new(unsigned long, void*) [24]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [208]
[187]    0.0    0.00    0.00   10000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [187]
                0.00    0.00   10000/40000       int&& std::forward<int>(std::remove_reference<int>::type&) [59]
                0.00    0.00   10000/96383       operator new(unsigned long, void*) [24]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [209]
[188]    0.0    0.00    0.00   10000         void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [188]
                0.00    0.00   10000/20015       std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [89]
                0.00    0.00   10000/96383       operator new(unsigned long, void*) [24]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [224]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [211]
[189]    0.0    0.00    0.00   10000         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [189]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [224]
[190]    0.0    0.00    0.00   10000         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [190]
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [210]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[191]    0.0    0.00    0.00   10000         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [191]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[192]    0.0    0.00    0.00   10000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [192]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [222]
[193]    0.0    0.00    0.00   10000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [193]
                0.00    0.00   20000/80000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [26]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[194]    0.0    0.00    0.00   10000         __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [194]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[195]    0.0    0.00    0.00   10000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [195]
-----------------------------------------------
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::back() [214]
[196]    0.0    0.00    0.00   10000         std::_Deque_iterator<int, int&, int*>::operator*() const [196]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [222]
[197]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [197]
                0.00    0.00   40000/50000       std::vector<int, std::allocator<int> >::size() const [46]
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::max_size() const [112]
                0.00    0.00   10000/10020       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [176]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [224]
[198]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::end() const [198]
                0.00    0.00   10000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [106]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [224]
[199]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::begin() const [199]
                0.00    0.00   10000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [106]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [237]
[200]    0.0    0.00    0.00   10000         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [200]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [205]
[201]    0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [201]
                0.00    0.00   10000/36383       std::allocator<int>::allocator(std::allocator<int> const&) [61]
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [116]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [204]
[202]    0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [202]
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [116]
                0.00    0.00   10000/10001       std::allocator<int>::allocator() [182]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [205]
[203]    0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [203]
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [115]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector() [225]
[204]    0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [204]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [202]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [224]
[205]    0.0    0.00    0.00   10000         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [205]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [201]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [203]
-----------------------------------------------
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::back() [214]
[206]    0.0    0.00    0.00   10000         std::_Deque_iterator<int, int&, int*>::operator--() [206]
                0.00    0.00      78/244         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [245]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [226]
[207]    0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [207]
                0.00    0.00   10000/90078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [25]
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [186]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [227]
[208]    0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [208]
                0.00    0.00   10000/40000       int&& std::forward<int>(std::remove_reference<int>::type&) [59]
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [187]
-----------------------------------------------
                0.00    0.00      15/10000       void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [281]
                0.00    0.00    9985/10000       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [220]
[209]    0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [209]
                0.00    0.00   10000/20015       std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [89]
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [188]
-----------------------------------------------
                0.00    0.00   10000/10000       __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [190]
[210]    0.0    0.00    0.00   10000         std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [210]
                0.00    0.00   10000/36383       std::allocator<int>::allocator(std::allocator<int> const&) [61]
-----------------------------------------------
                0.00    0.00      78/10000       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [253]
                0.00    0.00    9922/10000       std::deque<int, std::allocator<int> >::pop_back() [215]
[211]    0.0    0.00    0.00   10000         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [211]
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [189]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [238]
[212]    0.0    0.00    0.00   10000         int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [212]
                0.00    0.00   10000/10000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [240]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [232]
[213]    0.0    0.00    0.00   10000         std::pair<int, int>::pair<int, int, true>() [213]
-----------------------------------------------
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::top() [218]
[214]    0.0    0.00    0.00   10000         std::deque<int, std::allocator<int> >::back() [214]
                0.00    0.00   10000/10001       std::deque<int, std::allocator<int> >::end() [184]
                0.00    0.00   10000/10000       std::_Deque_iterator<int, int&, int*>::operator--() [206]
                0.00    0.00   10000/10000       std::_Deque_iterator<int, int&, int*>::operator*() const [196]
-----------------------------------------------
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::pop() [217]
[215]    0.0    0.00    0.00   10000         std::deque<int, std::allocator<int> >::pop_back() [215]
                0.00    0.00    9922/10001       std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [183]
                0.00    0.00    9922/10000       void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [211]
                0.00    0.00      78/78          std::deque<int, std::allocator<int> >::_M_pop_back_aux() [253]
-----------------------------------------------
                0.00    0.00   10000/10000       std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [219]
[216]    0.0    0.00    0.00   10000         std::deque<int, std::allocator<int> >::push_back(int const&) [216]
                0.00    0.00    9922/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [132]
                0.00    0.00      78/78          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [254]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[217]    0.0    0.00    0.00   10000         std::stack<int, std::deque<int, std::allocator<int> > >::pop() [217]
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::pop_back() [215]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[218]    0.0    0.00    0.00   10000         std::stack<int, std::deque<int, std::allocator<int> > >::top() [218]
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::back() [214]
-----------------------------------------------
                0.00    0.00   10000/10000       fillOrderList(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&) [8]
[219]    0.0    0.00    0.00   10000         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [219]
                0.00    0.00   10000/10000       std::deque<int, std::allocator<int> >::push_back(int const&) [216]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[220]    0.0    0.00    0.00   10000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [220]
                0.00    0.00    9985/10000       void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [209]
                0.00    0.00      15/15          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() [282]
                0.00    0.00      15/15          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [281]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[221]    0.0    0.00    0.00   10000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [221]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::push_back(int const&) [223]
[222]    0.0    0.00    0.00   10000         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [222]
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_use_relocate() [136]
                0.00    0.00   20000/66383       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [28]
                0.00    0.00   20000/80000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [26]
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [134]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [197]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::begin() [139]
                0.00    0.00   10000/10000       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [193]
                0.00    0.00   10000/20000       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [115]
                0.00    0.00   10000/90078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [25]
                0.00    0.00   10000/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [132]
                0.00    0.00   10000/46383       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [49]
-----------------------------------------------
                0.00    0.00   10000/10000       DFSUtilList(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [7]
[223]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::push_back(int const&) [223]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >::end() [138]
                0.00    0.00   10000/10000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [222]
-----------------------------------------------
                0.00    0.00   10000/10000       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [188]
[224]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [224]
                0.00    0.00   10000/30000       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [76]
                0.00    0.00   10000/10000       __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [190]
                0.00    0.00   10000/50000       std::vector<int, std::allocator<int> >::size() const [46]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [205]
                0.00    0.00   10000/66383       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [28]
                0.00    0.00   10000/46384       std::allocator<int>::~allocator() [48]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::end() const [198]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::begin() const [199]
                0.00    0.00   10000/10000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [239]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[225]    0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> >::vector() [225]
                0.00    0.00   10000/10000       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [204]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [228]
[226]    0.0    0.00    0.00   10000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [226]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [145]
                0.00    0.00   10000/40000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [58]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [122]
                0.00    0.00   10000/90078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [25]
                0.00    0.00   10000/40000       std::_List_node<int>::_M_valptr() [56]
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [207]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [124]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [123]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [229]
[227]    0.0    0.00    0.00   10000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [227]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [145]
                0.00    0.00   10000/40000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [58]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [122]
                0.00    0.00   10000/40000       int&& std::forward<int>(std::remove_reference<int>::type&) [59]
                0.00    0.00   10000/40000       std::_List_node<int>::_M_valptr() [56]
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [208]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [124]
                0.00    0.00   10000/20000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [123]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [231]
[228]    0.0    0.00    0.00   10000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [228]
                0.00    0.00   10000/90078       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [25]
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [226]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [146]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [230]
[229]    0.0    0.00    0.00   10000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [229]
                0.00    0.00   10000/40000       int&& std::forward<int>(std::remove_reference<int>::type&) [59]
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [227]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [146]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCsList(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [2]
[230]    0.0    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [230]
                0.00    0.00   10000/10000       std::remove_reference<int&>::type&& std::move<int&>(int&) [241]
                0.00    0.00   10000/20000       std::__cxx11::list<int, std::allocator<int> >::end() [155]
